_id,path,sentence,api_sentence,time,location,sex,compare,wer_autosub_whisper,visitted,gold_sentence,labeled,humman,date_labeld
65951ad580d3ad988ff5924d,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2479360_2481272.wav,các em nhỏ dưới 18 tuổi,các em nhỏ dưới 18 tuổi,1.912,nam,nam,true,0,true,các em nhỏ dưới 18 tuổi,true,openAI/whisper,
65951adb80d3ad988ff59251,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2492928_2497400.wav,những thành phần này đã sống trên đảo từ 7 đến 8 năm rồi,những thành phần này đã sống trên đảo từ 7 đến 8 năm rồi,4.4720625,nam,nam,true,0,true,những thành phần này đã sống trên đảo từ 7 đến 8 năm rồi,true,openAI/whisper,
65951b2080d3ad988ff59288,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2694911_2696823.wav,cuối năm 1990,cuối năm 1990,1.912,nam,nam,true,0,true,cuối năm 1990,true,openAI/whisper,
65951b2a80d3ad988ff5928f,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2721023_2722167.wav,đến 30,đến 30,1.144,nam,nam,true,0,true,đến 30,true,openAI/whisper,
65951b5980d3ad988ff592af,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2857215_2860663.wav,vào tháng 8 năm 1991,vào tháng 8 năm 1991,3.4480625,nam,nam,true,0,true,vào tháng 8 năm 1991,true,openAI/whisper,
65951b7280d3ad988ff592be,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2925311_2928759.wav,vào lúc 7 giờ sáng tôi mới được nghe tin này,vào lúc 7 giờ sáng tôi mới được nghe tin này,3.448,nam,nam,true,0,true,vào lúc 7 giờ sáng tôi mới được nghe tin này,true,openAI/whisper,
65951b7d80d3ad988ff592c6,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__2963967_2966391.wav,vào năm 1992,vào năm 1992,2.4240625,nam,nam,true,0,true,vào năm 1992,true,openAI/whisper,
65951c0080d3ad988ff5931b,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__3340799_3342199.wav,đầu năm 93,đầu năm 93,1.4,nam,nam,true,0,true,đầu năm 93,true,openAI/whisper,
65951c2d80d3ad988ff5933c,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__3467519_3471479.wav,vào đầu năm 1990 đến 1991,vào đầu năm 1990 đến 1991,3.96,nam,nam,true,0,true,vào đầu năm 1990 đến 1991,true,openAI/whisper,
65951c8180d3ad988ff59377,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__3676159_3682935.wav,vào cuối tháng 8 năm 1993 tôi rời đảo lên đường đi định cư tại california,vào cuối tháng 8 năm 1993 tôi rời đảo lên đường đi đến cư tại california,6.7760625,nam,nu,false,0.0625,true,vào cuối tháng 8 năm 1993 tôi rời đảo lên đường đi định cư tại california,true,ba,2024-01-05T10:48:49.461Z
65951cd980d3ad988ff593b2,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__3900927_3902327.wav,khoảng 8 giờ tối,khoảng 8 giờ tối,1.4,nam,nam,true,0,true,khoảng 8 giờ tối,true,openAI/whisper,
65951ce980d3ad988ff593be,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__3942911_3947639.wav,khoảng 10 giờ tối hôm đó chúng tôi rời thị xã trà vinh,khoảng 10 giờ tối hôm đó chúng tôi rời thị xã trà vinh,4.728,nam,nam,true,0,true,khoảng 10 giờ tối hôm đó chúng tôi rời thị xã trà vinh,true,openAI/whisper,
65951d1e80d3ad988ff593e1,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__4084223_4087671.wav,để lại vợ con và cô gái 16 tuổi,để lại vợ con và cô gái 16 tuổi,3.4480625,nam,nam,true,0,true,để lại vợ con và cô gái 16 tuổi,true,openAI/whisper,
65951d4d80d3ad988ff59405,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__4222975_4227447.wav,năm 1982 một chiếc phi cơ của hải quân mỹ,năm 1982 một chiếc phi cơ của hải quân mỹ,4.472,nam,nam,true,0,true,năm 1982 một chiếc phi cơ của hải quân mỹ,true,openAI/whisper,
65951d9a80d3ad988ff5943a,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN_/Nguoi_ti_nan_ky_39___Hanh_Trinh_Bien_DoNG___CHUYen_Ke_Thuyen_NHaN__4471807_4472695.wav,của 20 năm,của 20 năm,0.8880625,nam,nam,true,0,true,của 20 năm,true,openAI/whisper,
65951dad80d3ad988ff59447,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_17152_22648.wav,10 tháng 11 năm 1982 người ví là một thiếu nữ,10 tháng 11 năm 1982 người ví là một thiếu nữ,5.496,nam,nam,true,0,true,10 tháng 11 năm 1982 người ví là một thiếu nữ,true,openAI/whisper,
65951dae80d3ad988ff59448,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_22784_24184.wav,mới trẻ 20 tuổi,mới trẻ 20 tuổi,1.4,nam,nam,true,0,true,mới trẻ 20 tuổi,true,openAI/whisper,
65951db580d3ad988ff5944d,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_39680_42360.wav,19 thanh niên nam nữ trên thuyền,19 thanh niên nam nữ trên thuyền,2.68,nam,nam,true,0,true,19 thanh niên nam nữ trên thuyền,true,openAI/whisper,
65951db880d3ad988ff59450,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_47872_51832.wav,gia đình cháu có 6 người cháu là người ít tuổi nhất,gia đình cháu có 6 người cháu là người ít tuổi nhất,3.96,nam,nam,true,0,true,gia đình cháu có 6 người cháu là người ít tuổi nhất,true,openAI/whisper,
65951dc780d3ad988ff59459,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_89344_95096.wav,đến ngày 26 tháng 3 lần đầu tiên thuyền của cô bị hải tặc tấn công,đến ngày 26 tháng 3 lần đầu tiên thuyền của cô bị hải tặc tấn công,5.752,nam,nam,true,0,true,đến ngày 26 tháng 3 lần đầu tiên thuyền của cô bị hải tặc tấn công,true,openAI/whisper,
65951dd480d3ad988ff59462,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_127744_129912.wav,lúc ấy vào khoảng 7 giờ tối,lúc ấy vào khoảng 7 giờ tối,2.1680625,nam,nam,true,0,true,lúc ấy vào khoảng 7 giờ tối,true,openAI/whisper,
65951dda80d3ad988ff59467,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_139520_140920.wav,rồi 9 ngày sau,rồi 9 ngày sau,1.4,nam,nam,true,0,true,rồi 9 ngày sau,true,openAI/whisper,
65951dea80d3ad988ff59472,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_182016_184440.wav,năm 1982,năm 1982,2.4240625,nam,nam,true,0,true,năm 1982,true,openAI/whisper,
65951dfe80d3ad988ff59481,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_237056_240248.wav,si 12806,si 12806,3.192,nam,nam,true,0,true,si 12806,true,openAI/whisper,
65951e0c80d3ad988ff59489,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_286719_293495.wav,cứ 5 phút một người một sự tàn bạo vượt trên sức tưởng tượng của con người ở thế kỷ 20 này,cứ 5 phút một người một sự tàn bạo vượt trên sức tưởng tượng của con người ở thế kỷ 20 này,6.7760625,nam,nam,true,0,true,cứ 5 phút một người một sự tàn bạo vượt trên sức tưởng tượng của con người ở thế kỷ 20 này,true,openAI/whisper,
65951e1380d3ad988ff5948d,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_308991_313207.wav,thì từ tháng 1 đến tháng 7 năm 1982,thì từ tháng 1 đến tháng 7 năm 1982,4.216,nam,nam,true,0,true,thì từ tháng 1 đến tháng 7 năm 1982,true,openAI/whisper,
65951e2480d3ad988ff59498,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_363007_370295.wav,còn có trên 200 trường hợp thiếu nữ bị bắt cóc mang đi và không còn ai nghe được tin tức gì,còn có trên 200 trường hợp thiếu nữ bị bắt cóc mang đi và không còn ai nghe được tin tức gì,7.2880625,nam,nam,true,0,true,còn có trên 200 trường hợp thiếu nữ bị bắt cóc mang đi và không còn ai nghe được tin tức gì,true,openAI/whisper,
65951e3a80d3ad988ff594a7,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_422655_428919.wav,một trong số 19 thuyền nhân được nhà nước thái trả tự do sau khi,một trong số 19 thuyền nhân được nhà nước thái trả tự do sau khi,6.264,nam,nam,true,0,true,một trong số 19 thuyền nhân được nhà nước thái trả tự do sau khi,true,openAI/whisper,
65951e4580d3ad988ff594b0,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_453375_455287.wav,có 6 bệnh nhân người việt nam,có 6 bệnh nhân người việt nam,1.912,nam,nam,true,0,true,có 6 bệnh nhân người việt nam,true,openAI/whisper,
65951f3480d3ad988ff59544,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan/CHUYEN_THAT_TOI_KE_Toi_Ac_Kinh_Hoang_Cua_Bon_Hai_Tac_Thai_Lan_1090559_1097079.wav,hôm sau lại thêm 3 người nữa được đưa tới cũng tình trạng y như những người đến hôm qua,hôm sau lại thêm 3 người nữa được đưa tới cũng tình trạng y như những người đến hôm qua,6.52,nam,nam,true,0,true,hôm sau lại thêm 3 người nữa được đưa tới cũng tình trạng y như những người đến hôm qua,true,openAI/whisper,
65951f6b80d3ad988ff59565,audios/Đời_Người_Tị_Nạn/TOI_NGUOI_TI_NAN_Niem_Vui_Vo_Oa_Khi_Gap_Duoc_Vo_va_Con_tai_Trai_Ti_Nan/TOI_NGUOI_TI_NAN_Niem_Vui_Vo_Oa_Khi_Gap_Duoc_Vo_va_Con_tai_Trai_Ti_Nan_8704_9592.wav,81,81,0.8880625,nam,nam,true,0,true,81,true,openAI/whisper,
65951fe980d3ad988ff595bb,audios/Đời_Người_Tị_Nạn/TOI_NGUOI_TI_NAN_Niem_Vui_Vo_Oa_Khi_Gap_Duoc_Vo_va_Con_tai_Trai_Ti_Nan/TOI_NGUOI_TI_NAN_Niem_Vui_Vo_Oa_Khi_Gap_Duoc_Vo_va_Con_tai_Trai_Ti_Nan_377343_378231.wav,25 tuổi,25 tuổi,0.8880625,nam,nam,true,0,true,25 tuổi,true,openAI/whisper,
6595209f80d3ad988ff5962a,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen_51456_55160.wav,vào lúc 12 giờ khuya đêm đó trời mờ mờ tối,vào lúc 12 giờ khuya đêm đó trời mờ mờ tối,3.7040625,nam,nam,true,0,true,vào lúc 12 giờ khuya đêm đó trời mờ mờ tối,true,openAI/whisper,
6595219880d3ad988ff596c7,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen_615167_618615.wav,một tay ôm chặt đứa con trai 3 tuổi nói với thiếu niên,một tay ôm chặt đứa con trai 3 tuổi nói với thiếu niên,3.4480625,nam,nam,true,0,true,một tay ôm chặt đứa con trai 3 tuổi nói với thiếu niên,true,openAI/whisper,
659521a280d3ad988ff596cd,audios/Đời_Người_Tị_Nạn/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen/Nguoi_ti_nan_ky_71_I_Dua_CON_Cua_BIen_639231_640631.wav,2000 năm về trước,2000 năm về trước,1.4,nam,nam,true,0,true,2000 năm về trước,true,openAI/whisper,
659522c780d3ad988ff5977d,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi_248576_255608.wav,tổng cộng 11 người đến mỹ má tôi để chu cấp cho họ nơi ăn chốn ở việc học hành,tổng cộng 11 người đến mỹ má tôi đã chu cấp cho họ nơi ăn trốn ở việc học hành,7.032,nam,nu,false,0.1,true,tổng cộng 11 người đến mỹ má tôi đã  chu cấp cho họ nơi ăn chốn ở việc học hành,true,hieu,2024-01-05T09:48:10.602Z
659522eb80d3ad988ff59794,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi_348927_355191.wav,tôi đã thử ghi danh đi lính lên kế hoạch nếu có đến indo thì sẽ có một đội 8 người,tôi đã thử ghi danh đi lính lên kế hoạch nếu có đến indo thì sẽ có một đội 8 người,6.2640625,nam,nam,true,0,true,tôi đã thử ghi danh đi lính lên kế hoạch nếu có đến indo thì sẽ có một đội 8 người,true,openAI/whisper,
659522f380d3ad988ff59799,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi_374271_377207.wav,vào hôm thứ hai ngày 12 tháng 10,vào hôm thứ hai ngày 12 tháng 10,2.936,nam,nam,true,0,true,vào hôm thứ hai ngày 12 tháng 10,true,openAI/whisper,
659522f480d3ad988ff5979a,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi_378111_379511.wav,năm 2009,năm 2009,1.4,nam,nam,true,0,true,năm 2009,true,openAI/whisper,
659523b080d3ad988ff59814,audios/Đời_Người_Tị_Nạn/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi/CHUYEN_THAT_TOI_KE_Trai_Ti_Nan_GaLang_Song_Mot_Thoi___Nho_Mot_Doi_926463_927607.wav,25 năm,25 năm,1.144,nam,nam,true,0,true,25 năm,true,openAI/whisper,
659524c580d3ad988ff598b9,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien_582911_588407.wav,cũng chừng 10 phút hơn âm thanh xình xịch của chiếc xe máy nổ mỗi lúc một gần,cũng chừng 10 phút hơn âm thanh xình xịt của chiếc ghe máy nổ mỗi lúc một gần,5.496,nam,nu,false,0.1111111111111111,true,cũng chừng 10 phút hơn âm thanh xình xịch của chiếc ghe máy nổ mỗi lúc một gần,true,hieu,2024-01-05T09:38:47.412Z
659524c980d3ad988ff598bb,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien_594943_597623.wav,giữ yên lặng và theo hàng 1 đi xuống biển,giữ yên lặng và theo hàng 1 đi xuống biển,2.68,nam,nam,true,0,true,giữ yên lặng và theo hàng 1 đi xuống biển,true,openAI/whisper,
659524fc80d3ad988ff598d5,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien_721919_727927.wav,gần 3 ngày tàu chạy mà bến bờ vẫn còn xa cách đêm ngày thứ ba trên biển,gần 3 ngày tàu chạy mà bến bờ vẫn còn xa tắt đêm ngày thứ 3 trên biển,6.0080625,nam,nu,false,0.1111111111111111,true,gần 3 ngày tàu chạy mà bến bờ vẫn còn xa tắp đêm ngày thứ 3 trên biển,true,toan,2024-01-05T09:16:25.549Z
6595259280d3ad988ff59921,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien/CANH_NGO_THUYEN_NHAN_Giac_Mo_Cua_Bien_1128191_1130615.wav,200 người đang tạm trú tại đây,200 người đang tạm trú tại đây,2.424,nam,nam,true,0,true,200 người đang tạm trú tại đây,true,openAI/whisper,
659525c180d3ad988ff5993c,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_46848_49528.wav,vào những năm 1980,vào những năm 1980,2.68,nam,nam,true,0,true,vào những năm 1980,true,openAI/whisper,
659525d580d3ad988ff59946,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_97024_102776.wav,được mọi người chăm chú lắng nghe một cách sợ hãi nào là cơn bão số 7 số 8,được mọi người chăm chú lắng nghe một cách sợ hãi nào là cơn bão số 7 số 8,5.752,nam,nam,true,0,true,được mọi người chăm chú lắng nghe một cách sợ hãi nào là cơn bão số 7 số 8,true,openAI/whisper,
6595265f80d3ad988ff599a9,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_497407_500599.wav,cướp chính quyền năm 1945 ở huế,cướp chính quyền năm 1945 ở huế,3.192,nam,nam,true,0,true,cướp chính quyền năm 1945 ở huế,true,openAI/whisper,
6595268680d3ad988ff599c1,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_626943_631159.wav,cộng hòa miền nam việt nam sau 1975,cộng hòa miền nam việt nam sau 1975,4.216,nam,nam,true,0,true,cộng hòa miền nam việt nam sau 1975,true,openAI/whisper,
6595272880d3ad988ff59a2a,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_1071103_1080695.wav,cứ nhìn thấy cái cảnh cô ngồi lên ngồi lên ở chợ trời mời chào kéo quần áo đàn ông từ 7 tuổi cho đến 77 tuổi,cứ nhìn thấy cái cảnh cô ngồi lê ngồi lết ở chợ trời mời chào kéo quần yếu áo đàn ông từ 7 tuổi cho đến 77 tuổi,9.592,nam,nu,false,0.1111111111111111,true,cứ nhìn thấy cái cảnh cô ngồi lê ngồi lết ở chợ trời mời chào kéo quần níu áo đàn ông từ 7 tuổi cho đến 77 tuổi,true,hieu,2024-01-08T08:47:40.858Z
6595294b80d3ad988ff59b6a,audios/Đời_Người_Tị_Nạn/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo/Ti_Nan_ky_38_I_Thuyen_Nhan_Khong_Mo_2770687_2779255.wav,là thuộc về lịch sử nói gì đến bảy năm về trước quá khứ là cái đã qua tựa như đã chết,là thuộc về lịch sử nói gì đến 7 năm về trước quá khứ là cái đã qua kể như đã chết,8.5680625,nam,nam,false,0.09090909090909091,true,là thuộc về lịch sử nói gì đến 70 năm về trước quá khứ là cái đã qua kể như đã chết,true,minh,2024-01-05T11:24:17.718Z
659529ad80d3ad988ff59ba5,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong_96512_100984.wav,trong năm 1989 đến năm 1990,trong năm 1989 đến năm 1990,4.472,nam,nam,true,0,true,trong năm 1989 đến năm 1990,true,openAI/whisper,
659529b780d3ad988ff59baa,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong_121856_127864.wav,vào dịp 40 năm kết thúc cuộc nội chiến hay cuộc chiến tranh chống mỹ giành độc lập,vào dịp 40 năm kết thúc cuộc nội chiến hay cuộc chiến tranh chống mỹ dành độc lập,6.0080625,nam,nu,false,0.05555555555555555,true,vào dịp 40 năm kết thúc cuộc nội chiến hay cuộc chiến tranh chống mỹ giành độc lập,true,ba,2024-01-08T08:58:06.913Z
659529cc80d3ad988ff59bb9,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong_176640_180088.wav,của những người mang nỗi đau đã 40 năm nay,của những người mang nỗi đau đã 40 năm nay,3.448,nam,nam,true,0,true,của những người mang nỗi đau đã 40 năm nay,true,openAI/whisper,
659529d480d3ad988ff59bbf,audios/Đời_Người_Tị_Nạn/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong/CANH_NGO_THUYEN_NHAN_Han_Thu_Kho_Phai_Khi_Cai_Ac_Van_Ton_Tai_Tren_Que_Huong_198912_201848.wav,người mỹ rút khỏi việt nam đã 40 năm,người mỹ rút khỏi việt nam đã 40 năm,2.936,nam,nam,true,0,true,người mỹ rút khỏi việt nam đã 40 năm,true,openAI/whisper,
